comment_id,video_id,video_url,comment_url,text_original,author_name,author_img_url,author_channel_url,can_rate,viewer_rating,like_count,published_at,updated_at,crawled_date,crawled_time,can_reply,total_reply_count,is_public
Ugx96jWprGpePwBAnlx4AaABAg.9MSREpPMhni9MT_q5TllBP,q1lCEB683O8,https://www.youtube.com/watch?v=q1lCEB683O8,https://www.youtube.com/watch?v=q1lCEB683O8&lc=Ugx96jWprGpePwBAnlx4AaABAg.9MSREpPMhni9MT_q5TllBP,Si,Ugx96jWprGpePwBAnlx4AaABAg,sweet pie,https://yt3.ggpht.com/ytc/AAUvwni6KYJOlwB9MSxJt148pJRKuaJSrgF5LRwGL12bWw=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCn-IR3bgWxlNNNsYsC3KGbA,True,none,0,2021-04-23T08:08:25Z,2021-04-23T08:08:25Z,2021-04-23,23:10:36
Ugx96jWprGpePwBAnlx4AaABAg.9MSREpPMhni9MTXD-z_6Dj,q1lCEB683O8,https://www.youtube.com/watch?v=q1lCEB683O8,https://www.youtube.com/watch?v=q1lCEB683O8&lc=Ugx96jWprGpePwBAnlx4AaABAg.9MSREpPMhni9MTXD-z_6Dj,Jajajajaja te haces el departamento entero,Ugx96jWprGpePwBAnlx4AaABAg,Leonel Sandoval,https://yt3.ggpht.com/ytc/AAUvwnjleYEv5QSt68twVR-CFyIecCjYmJdaRv_SErixAw=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCnJEfv2VEEj93W_nIhDHKEw,True,none,1,2021-04-23T07:36:44Z,2021-04-23T07:36:44Z,2021-04-23,23:10:36
Ugx96jWprGpePwBAnlx4AaABAg.9MSREpPMhni9MTWFCiUwk5,q1lCEB683O8,https://www.youtube.com/watch?v=q1lCEB683O8,https://www.youtube.com/watch?v=q1lCEB683O8&lc=Ugx96jWprGpePwBAnlx4AaABAg.9MSREpPMhni9MTWFCiUwk5,Yo quiero una lámpara de los chinos jsjsjsjsjsjsjsjsjsjsjsjsjs,Ugx96jWprGpePwBAnlx4AaABAg,Paçkó Gorú,https://yt3.ggpht.com/ytc/AAUvwnikOi5cDgFc3OxUxWVZKNiAemUDQK0YZEBq-JTF=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCKhyB161X-TAQoFsWJITMNQ,True,none,1,2021-04-23T07:28:17Z,2021-04-23T07:28:17Z,2021-04-23,23:10:36
UgznTII16_uP7HHoBqN4AaABAg.9MSOnESMlEQ9MSeezK48B0,q1lCEB683O8,https://www.youtube.com/watch?v=q1lCEB683O8,https://www.youtube.com/watch?v=q1lCEB683O8&lc=UgznTII16_uP7HHoBqN4AaABAg.9MSOnESMlEQ9MSeezK48B0,Y como se buscan?,UgznTII16_uP7HHoBqN4AaABAg,Leo Ríos Uribe,https://yt3.ggpht.com/ytc/AAUvwnj9V97F0m5fX1RulQa8vDtlwE4M1tRiDw0DJ5Ud2A=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCRHEDdKWyfFz3BAFozTlEmQ,True,none,0,2021-04-22T23:31:21Z,2021-04-22T23:31:21Z,2021-04-23,23:10:36
Ugw86qQ_cFVAdOtgA_V4AaABAg.9MSOaRGmvEq9MSOdFRTRnV,q1lCEB683O8,https://www.youtube.com/watch?v=q1lCEB683O8,https://www.youtube.com/watch?v=q1lCEB683O8&lc=Ugw86qQ_cFVAdOtgA_V4AaABAg.9MSOaRGmvEq9MSOdFRTRnV,Si haber que pasa,Ugw86qQ_cFVAdOtgA_V4AaABAg,silvia carolina Obregon,https://yt3.ggpht.com/ytc/AAUvwnh869PjQLaXXimRpd8JsJ1JSdfnRxk21MXK2w=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCB8Y5h5QBDui-VOc9lRr1Hw,True,none,1,2021-04-22T21:02:34Z,2021-04-22T21:02:34Z,2021-04-23,23:10:36
Ugw86qQ_cFVAdOtgA_V4AaABAg.9MSOaRGmvEq9MSOc-2I_EU,q1lCEB683O8,https://www.youtube.com/watch?v=q1lCEB683O8,https://www.youtube.com/watch?v=q1lCEB683O8&lc=Ugw86qQ_cFVAdOtgA_V4AaABAg.9MSOaRGmvEq9MSOc-2I_EU,Si plisssss,Ugw86qQ_cFVAdOtgA_V4AaABAg,silvia carolina Obregon,https://yt3.ggpht.com/ytc/AAUvwnh869PjQLaXXimRpd8JsJ1JSdfnRxk21MXK2w=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCB8Y5h5QBDui-VOc9lRr1Hw,True,none,1,2021-04-22T21:02:24Z,2021-04-22T21:02:24Z,2021-04-23,23:10:36
UgzvcqNLu-py_Jmv1_54AaABAg.9MSNUcBmhGV9MSNX8Y3vjy,q1lCEB683O8,https://www.youtube.com/watch?v=q1lCEB683O8,https://www.youtube.com/watch?v=q1lCEB683O8&lc=UgzvcqNLu-py_Jmv1_54AaABAg.9MSNUcBmhGV9MSNX8Y3vjy,XD OTRA OTRA OTRA,UgzvcqNLu-py_Jmv1_54AaABAg,Jose Vargas,https://yt3.ggpht.com/ytc/AAUvwnjfiyvXryndrLmkroPjwM_m4Jf4-PN5uQiEPiCA=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCfs4icYJCUAIrGi2llLGbBQ,True,none,0,2021-04-22T20:52:51Z,2021-04-22T20:52:51Z,2021-04-23,23:10:36
UgzrH00JDp580cC1p_l4AaABAg.9MSMLCwgluG9MS_NHooqtP,q1lCEB683O8,https://www.youtube.com/watch?v=q1lCEB683O8,https://www.youtube.com/watch?v=q1lCEB683O8&lc=UgzrH00JDp580cC1p_l4AaABAg.9MSMLCwgluG9MS_NHooqtP,Eso mismo he pensado yo... Qué se usan para eso jajajaja,UgzrH00JDp580cC1p_l4AaABAg,Inés G.,https://yt3.ggpht.com/ytc/AAUvwnjPGpNjTWzBnVpoq4qhNh3x8hdvsBksZjDJ5-Qi2g=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCZ-0OaFIk57__753rPtyKJw,True,none,0,2021-04-22T22:45:06Z,2021-04-22T22:45:06Z,2021-04-23,23:10:36
UgxaVM__LTkdrc0KgM94AaABAg.9MSLYohcTGt9MSO-Mxwc3j,q1lCEB683O8,https://www.youtube.com/watch?v=q1lCEB683O8,https://www.youtube.com/watch?v=q1lCEB683O8&lc=UgxaVM__LTkdrc0KgM94AaABAg.9MSLYohcTGt9MSO-Mxwc3j,Jajajaja 👋,UgxaVM__LTkdrc0KgM94AaABAg,Jose Vargas,https://yt3.ggpht.com/ytc/AAUvwnjfiyvXryndrLmkroPjwM_m4Jf4-PN5uQiEPiCA=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCfs4icYJCUAIrGi2llLGbBQ,True,none,0,2021-04-22T20:56:59Z,2021-04-22T20:56:59Z,2021-04-23,23:10:36
UgyXbWlJoHdZupiYDmF4AaABAg.9MSL-vf0GVt9MSy2VElpeg,q1lCEB683O8,https://www.youtube.com/watch?v=q1lCEB683O8,https://www.youtube.com/watch?v=q1lCEB683O8&lc=UgyXbWlJoHdZupiYDmF4AaABAg.9MSL-vf0GVt9MSy2VElpeg,XD,UgyXbWlJoHdZupiYDmF4AaABAg,Dulcela 123,https://yt3.ggpht.com/ytc/AAUvwnivBLBbN9sqjceiWdF9T0i1fxDZrxfou2W674I-=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCDTPmovN8pHD8VQdGcLFS-g,True,none,2,2021-04-23T02:20:43Z,2021-04-23T02:20:43Z,2021-04-23,23:10:36
UgyXbWlJoHdZupiYDmF4AaABAg.9MSL-vf0GVt9MSUnduN105,q1lCEB683O8,https://www.youtube.com/watch?v=q1lCEB683O8,https://www.youtube.com/watch?v=q1lCEB683O8&lc=UgyXbWlJoHdZupiYDmF4AaABAg.9MSL-vf0GVt9MSUnduN105,Gracias,UgyXbWlJoHdZupiYDmF4AaABAg,MakeupJess 17,https://yt3.ggpht.com/ytc/AAUvwnjzNbieUETzq1x1anp0skd-vHkdTXXHAfS4fjn1aQ=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UC9osHQtcV6q2dqbctTJMYEg,True,none,3,2021-04-22T21:56:25Z,2021-04-22T21:56:25Z,2021-04-23,23:10:36
UgyXbWlJoHdZupiYDmF4AaABAg.9MSL-vf0GVt9MSThvRG4mj,q1lCEB683O8,https://www.youtube.com/watch?v=q1lCEB683O8,https://www.youtube.com/watch?v=q1lCEB683O8&lc=UgyXbWlJoHdZupiYDmF4AaABAg.9MSL-vf0GVt9MSThvRG4mj,"@MakeupJess 17 <a href=""https://www.youtube.com/watch?v=q1lCEB683O8&amp;t=35m03s"">35:03</a>",UgyXbWlJoHdZupiYDmF4AaABAg,Karitza Landa,https://yt3.ggpht.com/ytc/AAUvwni92lDg0088QVeKb0g7gpKFz7nskBgCHn7oQg=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCrCTBi35u4gSng9ogEUXNIQ,True,none,2,2021-04-22T21:46:54Z,2021-04-22T21:46:54Z,2021-04-23,23:10:36
UgyXbWlJoHdZupiYDmF4AaABAg.9MSL-vf0GVt9MSSzsY4q-P,q1lCEB683O8,https://www.youtube.com/watch?v=q1lCEB683O8,https://www.youtube.com/watch?v=q1lCEB683O8&lc=UgyXbWlJoHdZupiYDmF4AaABAg.9MSL-vf0GVt9MSSzsY4q-P,En que minuto?,UgyXbWlJoHdZupiYDmF4AaABAg,MakeupJess 17,https://yt3.ggpht.com/ytc/AAUvwnjzNbieUETzq1x1anp0skd-vHkdTXXHAfS4fjn1aQ=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UC9osHQtcV6q2dqbctTJMYEg,True,none,2,2021-04-22T21:40:36Z,2021-04-22T21:40:36Z,2021-04-23,23:10:36
UgxIxEW8h61BzhKIJoN4AaABAg.9MSJLNlno4l9MTDEWthGTl,q1lCEB683O8,https://www.youtube.com/watch?v=q1lCEB683O8,https://www.youtube.com/watch?v=q1lCEB683O8&lc=UgxIxEW8h61BzhKIJoN4AaABAg.9MSJLNlno4l9MTDEWthGTl,17: 29 que eS,UgxIxEW8h61BzhKIJoN4AaABAg,María Fernanda Arroyo Sánchez,https://yt3.ggpht.com/ytc/AAUvwnhpdUa6yDD53XkH6jhbyTyWCprwRtFvauHXhZ2vYQ=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCdbdOJskKn1ouyVrr3GtVww,True,none,3,2021-04-23T04:42:10Z,2021-04-23T04:42:10Z,2021-04-23,23:10:37
UgxIxEW8h61BzhKIJoN4AaABAg.9MSJLNlno4l9MSlyOqBl4K,q1lCEB683O8,https://www.youtube.com/watch?v=q1lCEB683O8,https://www.youtube.com/watch?v=q1lCEB683O8&lc=UgxIxEW8h61BzhKIJoN4AaABAg.9MSJLNlno4l9MSlyOqBl4K,"<a href=""https://www.youtube.com/watch?v=q1lCEB683O8&amp;t=3m30s"">3:30</a> yo viendo cómo el mono mira a Mike",UgxIxEW8h61BzhKIJoN4AaABAg,Justin steven Díaz reyes,https://yt3.ggpht.com/ytc/AAUvwniKOMppx41akWcINc7fS87U5-KNyiHFbPFo6g=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCVKKdxJnsA3GXJSf9fYAHQQ,True,none,17,2021-04-23T00:35:10Z,2021-04-23T00:35:10Z,2021-04-23,23:10:37
UgxIxEW8h61BzhKIJoN4AaABAg.9MSJLNlno4l9MSj5FmCnSO,q1lCEB683O8,https://www.youtube.com/watch?v=q1lCEB683O8,https://www.youtube.com/watch?v=q1lCEB683O8&lc=UgxIxEW8h61BzhKIJoN4AaABAg.9MSJLNlno4l9MSj5FmCnSO,Es para protejer los muebles de los gatos.,UgxIxEW8h61BzhKIJoN4AaABAg,Lucho Guerrero Aguilera,https://yt3.ggpht.com/ytc/AAUvwnja3YwvvDZ5gsZJ8BGEwnG-dT_S6_DvV7hRbiWt8w=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCN56WEE-mteQhbveozQcjZw,True,none,15,2021-04-23T00:10:02Z,2021-04-23T00:10:02Z,2021-04-23,23:10:37
UgxIxEW8h61BzhKIJoN4AaABAg.9MSJLNlno4l9MSbC0Zdo_z,q1lCEB683O8,https://www.youtube.com/watch?v=q1lCEB683O8,https://www.youtube.com/watch?v=q1lCEB683O8&lc=UgxIxEW8h61BzhKIJoN4AaABAg.9MSJLNlno4l9MSbC0Zdo_z,Jajaja en las mismas ...😄👌,UgxIxEW8h61BzhKIJoN4AaABAg,Rakel Ivett Bozz,https://yt3.ggpht.com/ytc/AAUvwnjJwIXkpl-q9ASMteuO4tUds5y-cFOs3b52quY=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCkcJOm-x26_mGBlpvVqX2JQ,True,none,9,2021-04-22T23:01:03Z,2021-04-22T23:01:03Z,2021-04-23,23:10:37
Ugz8xBPi4Ig-bsopxCV4AaABAg.9MSJ23HEKyU9MSVIH-WXy8,q1lCEB683O8,https://www.youtube.com/watch?v=q1lCEB683O8,https://www.youtube.com/watch?v=q1lCEB683O8&lc=Ugz8xBPi4Ig-bsopxCV4AaABAg.9MSJ23HEKyU9MSVIH-WXy8,@Candy Paredes ok chau,Ugz8xBPi4Ig-bsopxCV4AaABAg,Camila Felipe,https://yt3.ggpht.com/ytc/AAUvwnhYNCZAAkT2kMa3dgAIfLSgpn2swDJR4gLG3g=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCClKSQfiAvf6avCrkinwi8A,True,none,0,2021-04-22T22:00:44Z,2021-04-22T22:00:44Z,2021-04-23,23:10:37
Ugz8xBPi4Ig-bsopxCV4AaABAg.9MSJ23HEKyU9MSU-nMKRf6,q1lCEB683O8,https://www.youtube.com/watch?v=q1lCEB683O8,https://www.youtube.com/watch?v=q1lCEB683O8&lc=Ugz8xBPi4Ig-bsopxCV4AaABAg.9MSJ23HEKyU9MSU-nMKRf6,Ok bueno chau,Ugz8xBPi4Ig-bsopxCV4AaABAg,Candy Paredes,https://yt3.ggpht.com/ytc/AAUvwngXQQ_4nhh3QwvhGAf0AzwuvHDtNJnex7tXig=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCDfV0PLquYK03U1vXUceEXg,True,none,0,2021-04-22T21:49:28Z,2021-04-22T21:49:28Z,2021-04-23,23:10:37
Ugzv-RfrqDp3FUs8wxR4AaABAg.9MSJ14-m_lw9MSq48S6LqJ,q1lCEB683O8,https://www.youtube.com/watch?v=q1lCEB683O8,https://www.youtube.com/watch?v=q1lCEB683O8&lc=Ugzv-RfrqDp3FUs8wxR4AaABAg.9MSJ14-m_lw9MSq48S6LqJ,Vamos allá 😃👈,Ugzv-RfrqDp3FUs8wxR4AaABAg,videos graciosos y mucho más juuu,https://yt3.ggpht.com/ytc/AAUvwnj2YjYlfSDm9Isa2CzKEcFO5PYwHTuR_xd1Kj-2Vw=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCMtoOUrJtRvA8W3CK0ERsfg,True,none,1,2021-04-23T01:11:02Z,2021-04-23T01:11:02Z,2021-04-23,23:10:37
